section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
11 Screens and UX,landing,11.001,What route should screen 'landing' use?,/,screen_route,MVP,public,screen,landing,,public,Create Next.js route / for landing.,Route / renders and enforces access scope public.,Yes
11 Screens and UX,landing,11.002,What is screen 'landing' purpose?,Introduce Versa Olympiads and route schools to registration/login.,screen_purpose,MVP,public,screen,landing,,public,Implement page purpose: Introduce Versa Olympiads and route schools to registration/login.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,landing,11.003,What content/actions appear on screen 'landing'?,CTA to register/login; no sensitive data.,screen_content,MVP,public,screen,landing,,public,Use shadcn components to render: CTA to register/login; no sensitive data.,Playwright test verifies key controls and states.,Yes
11 Screens and UX,landing,11.004,What access scope applies to screen 'landing'?,public,screen_security,MVP,public,screen,landing,,public,Add server-side guard and client navigation rule for scope public.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,login,11.005,What route should screen 'login' use?,/login,screen_route,MVP,all_login_users,screen,login,,restricted,Create Next.js route /login for login.,Route /login renders and enforces access scope public.,Yes
11 Screens and UX,login,11.006,What is screen 'login' purpose?,Authenticate staff/school coordinators.,screen_purpose,MVP,all_login_users,screen,login,,restricted,Implement page purpose: Authenticate staff/school coordinators.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,login,11.007,What content/actions appear on screen 'login'?,"Email/password form, forgot password, error states.",screen_content,MVP,all_login_users,screen,login,,restricted,"Use shadcn components to render: Email/password form, forgot password, error states.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,login,11.008,What access scope applies to screen 'login'?,public,screen_security,MVP,all_login_users,screen,login,,restricted,Add server-side guard and client navigation rule for scope public.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,school_dashboard,11.009,What route should screen 'school_dashboard' use?,/school/dashboard,screen_route,MVP,school_coordinator,screen,school_dashboard,,sensitive,Create Next.js route /school/dashboard for school_dashboard.,Route /school/dashboard renders and enforces access scope own_school_only.,Yes
11 Screens and UX,school_dashboard,11.010,What is screen 'school_dashboard' purpose?,Show operational status cards and next actions.,screen_purpose,MVP,school_coordinator,screen,school_dashboard,,sensitive,Implement page purpose: Show operational status cards and next actions.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,school_dashboard,11.011,What content/actions appear on screen 'school_dashboard'?,"Registration, students, payment, exam date, materials, courier, results, certificates.",screen_content,MVP,school_coordinator,screen,school_dashboard,,sensitive,"Use shadcn components to render: Registration, students, payment, exam date, materials, courier, results, certificates.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,school_dashboard,11.012,What access scope applies to screen 'school_dashboard'?,own_school_only,screen_security,MVP,school_coordinator,screen,school_dashboard,,sensitive,Add server-side guard and client navigation rule for scope own_school_only.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,school_registration,11.013,What route should screen 'school_registration' use?,/school/register,screen_route,MVP,school_coordinator/public_invite,screen,school_registration,,sensitive,Create Next.js route /school/register for school_registration.,Route /school/register renders and enforces access scope invite_or_public.,Yes
11 Screens and UX,school_registration,11.014,What is screen 'school_registration' purpose?,Capture school onboarding information.,screen_purpose,MVP,school_coordinator/public_invite,screen,school_registration,,sensitive,Implement page purpose: Capture school onboarding information.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,school_registration,11.015,What content/actions appear on screen 'school_registration'?,"School info, coordinator info, olympiad selection, estimated count, terms.",screen_content,MVP,school_coordinator/public_invite,screen,school_registration,,sensitive,"Use shadcn components to render: School info, coordinator info, olympiad selection, estimated count, terms.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,school_registration,11.016,What access scope applies to screen 'school_registration'?,invite_or_public,screen_security,MVP,school_coordinator/public_invite,screen,school_registration,,sensitive,Add server-side guard and client navigation rule for scope invite_or_public.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,student_upload,11.017,What route should screen 'student_upload' use?,/school/students/upload,screen_route,MVP,school_coordinator,screen,student_upload,,sensitive,Create Next.js route /school/students/upload for student_upload.,Route /school/students/upload renders and enforces access scope own_school_only.,Yes
11 Screens and UX,student_upload,11.018,What is screen 'student_upload' purpose?,Upload and validate student spreadsheet.,screen_purpose,MVP,school_coordinator,screen,student_upload,,sensitive,Implement page purpose: Upload and validate student spreadsheet.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,student_upload,11.019,What content/actions appear on screen 'student_upload'?,"Template download, file dropzone, validation summary.",screen_content,MVP,school_coordinator,screen,student_upload,,sensitive,"Use shadcn components to render: Template download, file dropzone, validation summary.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,student_upload,11.020,What access scope applies to screen 'student_upload'?,own_school_only,screen_security,MVP,school_coordinator,screen,student_upload,,sensitive,Add server-side guard and client navigation rule for scope own_school_only.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,student_validation_review,11.021,What route should screen 'student_validation_review' use?,/school/students/review,screen_route,MVP,school_coordinator,screen,student_validation_review,,sensitive,Create Next.js route /school/students/review for student_validation_review.,Route /school/students/review renders and enforces access scope own_school_only.,Yes
11 Screens and UX,student_validation_review,11.022,What is screen 'student_validation_review' purpose?,Review valid/invalid students before finalisation.,screen_purpose,MVP,school_coordinator,screen,student_validation_review,,sensitive,Implement page purpose: Review valid/invalid students before finalisation.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,student_validation_review,11.023,What content/actions appear on screen 'student_validation_review'?,"Errors table, valid count, confirm button.",screen_content,MVP,school_coordinator,screen,student_validation_review,,sensitive,"Use shadcn components to render: Errors table, valid count, confirm button.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,student_validation_review,11.024,What access scope applies to screen 'student_validation_review'?,own_school_only,screen_security,MVP,school_coordinator,screen,student_validation_review,,sensitive,Add server-side guard and client navigation rule for scope own_school_only.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,payment_page,11.025,What route should screen 'payment_page' use?,/school/payment,screen_route,MVP,school_coordinator,screen,payment_page,,restricted,Create Next.js route /school/payment for payment_page.,Route /school/payment renders and enforces access scope own_school_only.,Yes
11 Screens and UX,payment_page,11.026,What is screen 'payment_page' purpose?,Display fee calculation and payment action.,screen_purpose,MVP,school_coordinator,screen,payment_page,,restricted,Implement page purpose: Display fee calculation and payment action.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,payment_page,11.027,What content/actions appear on screen 'payment_page'?,"Gross, commission, net payable, payment status, pay button.",screen_content,MVP,school_coordinator,screen,payment_page,,restricted,"Use shadcn components to render: Gross, commission, net payable, payment status, pay button.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,payment_page,11.028,What access scope applies to screen 'payment_page'?,own_school_only,screen_security,MVP,school_coordinator,screen,payment_page,,restricted,Add server-side guard and client navigation rule for scope own_school_only.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,exam_slot_page,11.029,What route should screen 'exam_slot_page' use?,/school/exam-slot,screen_route,MVP,school_coordinator,screen,exam_slot_page,,sensitive,Create Next.js route /school/exam-slot for exam_slot_page.,Route /school/exam-slot renders and enforces access scope own_school_only.,Yes
11 Screens and UX,exam_slot_page,11.030,What is screen 'exam_slot_page' purpose?,Select available exam slot.,screen_purpose,MVP,school_coordinator,screen,exam_slot_page,,sensitive,Implement page purpose: Select available exam slot.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,exam_slot_page,11.031,What content/actions appear on screen 'exam_slot_page'?,"Slot cards/table, capacity badges, confirm dialog.",screen_content,MVP,school_coordinator,screen,exam_slot_page,,sensitive,"Use shadcn components to render: Slot cards/table, capacity badges, confirm dialog.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,exam_slot_page,11.032,What access scope applies to screen 'exam_slot_page'?,own_school_only,screen_security,MVP,school_coordinator,screen,exam_slot_page,,sensitive,Add server-side guard and client navigation rule for scope own_school_only.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,exam_materials_page,11.033,What route should screen 'exam_materials_page' use?,/school/materials,screen_route,MVP,school_coordinator,screen,exam_materials_page,,restricted,Create Next.js route /school/materials for exam_materials_page.,Route /school/materials renders and enforces access scope own_school_only.,Yes
11 Screens and UX,exam_materials_page,11.034,What is screen 'exam_materials_page' purpose?,Download released exam materials.,screen_purpose,MVP,school_coordinator,screen,exam_materials_page,,restricted,Implement page purpose: Download released exam materials.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,exam_materials_page,11.035,What content/actions appear on screen 'exam_materials_page'?,"File list, release dates, download buttons, lock messages.",screen_content,MVP,school_coordinator,screen,exam_materials_page,,restricted,"Use shadcn components to render: File list, release dates, download buttons, lock messages.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,exam_materials_page,11.036,What access scope applies to screen 'exam_materials_page'?,own_school_only,screen_security,MVP,school_coordinator,screen,exam_materials_page,,restricted,Add server-side guard and client navigation rule for scope own_school_only.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,courier_page,11.037,What route should screen 'courier_page' use?,/school/courier,screen_route,MVP,school_coordinator,screen,courier_page,,sensitive,Create Next.js route /school/courier for courier_page.,Route /school/courier renders and enforces access scope own_school_only.,Yes
11 Screens and UX,courier_page,11.038,What is screen 'courier_page' purpose?,Submit answer-sheet dispatch details.,screen_purpose,MVP,school_coordinator,screen,courier_page,,sensitive,Implement page purpose: Submit answer-sheet dispatch details.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,courier_page,11.039,What content/actions appear on screen 'courier_page'?,"Courier form, receipt upload, status timeline.",screen_content,MVP,school_coordinator,screen,courier_page,,sensitive,"Use shadcn components to render: Courier form, receipt upload, status timeline.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,courier_page,11.040,What access scope applies to screen 'courier_page'?,own_school_only,screen_security,MVP,school_coordinator,screen,courier_page,,sensitive,Add server-side guard and client navigation rule for scope own_school_only.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,results_page,11.041,What route should screen 'results_page' use?,/school/results,screen_route,MVP,school_coordinator,screen,results_page,,sensitive,Create Next.js route /school/results for results_page.,Route /school/results renders and enforces access scope own_school_only.,Yes
11 Screens and UX,results_page,11.042,What is screen 'results_page' purpose?,Show published results for own school.,screen_purpose,MVP,school_coordinator,screen,results_page,,sensitive,Implement page purpose: Show published results for own school.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,results_page,11.043,What content/actions appear on screen 'results_page'?,"Search/filter table, score/rank/award, export.",screen_content,MVP,school_coordinator,screen,results_page,,sensitive,"Use shadcn components to render: Search/filter table, score/rank/award, export.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,results_page,11.044,What access scope applies to screen 'results_page'?,own_school_only,screen_security,MVP,school_coordinator,screen,results_page,,sensitive,Add server-side guard and client navigation rule for scope own_school_only.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,certificates_page,11.045,What route should screen 'certificates_page' use?,/school/certificates,screen_route,MVP,school_coordinator,screen,certificates_page,,sensitive,Create Next.js route /school/certificates for certificates_page.,Route /school/certificates renders and enforces access scope own_school_only.,Yes
11 Screens and UX,certificates_page,11.046,What is screen 'certificates_page' purpose?,Download issued certificates.,screen_purpose,MVP,school_coordinator,screen,certificates_page,,sensitive,Implement page purpose: Download issued certificates.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,certificates_page,11.047,What content/actions appear on screen 'certificates_page'?,"Certificate table, individual download, bulk ZIP action.",screen_content,MVP,school_coordinator,screen,certificates_page,,sensitive,"Use shadcn components to render: Certificate table, individual download, bulk ZIP action.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,certificates_page,11.048,What access scope applies to screen 'certificates_page'?,own_school_only,screen_security,MVP,school_coordinator,screen,certificates_page,,sensitive,Add server-side guard and client navigation rule for scope own_school_only.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,certificate_verify_public,11.049,What route should screen 'certificate_verify_public' use?,/verify/[code],screen_route,MVP,public,screen,certificate_verify_public,,public,Create Next.js route /verify/[code] for certificate_verify_public.,Route /verify/[code] renders and enforces access scope public_whitelisted.,Yes
11 Screens and UX,certificate_verify_public,11.050,What is screen 'certificate_verify_public' purpose?,Verify certificate authenticity.,screen_purpose,MVP,public,screen,certificate_verify_public,,public,Implement page purpose: Verify certificate authenticity.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,certificate_verify_public,11.051,What content/actions appear on screen 'certificate_verify_public'?,"Status, student name, school, olympiad, award, issue date only.",screen_content,MVP,public,screen,certificate_verify_public,,public,"Use shadcn components to render: Status, student name, school, olympiad, award, issue date only.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,certificate_verify_public,11.052,What access scope applies to screen 'certificate_verify_public'?,public_whitelisted,screen_security,MVP,public,screen,certificate_verify_public,,public,Add server-side guard and client navigation rule for scope public_whitelisted.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,staff_dashboard,11.053,What route should screen 'staff_dashboard' use?,/staff/dashboard,screen_route,MVP,staff,screen,staff_dashboard,,restricted,Create Next.js route /staff/dashboard for staff_dashboard.,Route /staff/dashboard renders and enforces access scope role_based.,Yes
11 Screens and UX,staff_dashboard,11.054,What is screen 'staff_dashboard' purpose?,Show admin overview and exception queues.,screen_purpose,MVP,staff,screen,staff_dashboard,,restricted,Implement page purpose: Show admin overview and exception queues.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,staff_dashboard,11.055,What content/actions appear on screen 'staff_dashboard'?,"KPIs, pending approvals, payments, courier exceptions, results review.",screen_content,MVP,staff,screen,staff_dashboard,,restricted,"Use shadcn components to render: KPIs, pending approvals, payments, courier exceptions, results review.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,staff_dashboard,11.056,What access scope applies to screen 'staff_dashboard'?,role_based,screen_security,MVP,staff,screen,staff_dashboard,,restricted,Add server-side guard and client navigation rule for scope role_based.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,staff_schools,11.057,What route should screen 'staff_schools' use?,/staff/schools,screen_route,MVP,"sales_staff,operations_staff,admin",screen,staff_schools,,sensitive,Create Next.js route /staff/schools for staff_schools.,Route /staff/schools renders and enforces access scope role_based.,Yes
11 Screens and UX,staff_schools,11.058,What is screen 'staff_schools' purpose?,Manage schools and onboarding.,screen_purpose,MVP,"sales_staff,operations_staff,admin",screen,staff_schools,,sensitive,Implement page purpose: Manage schools and onboarding.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,staff_schools,11.059,What content/actions appear on screen 'staff_schools'?,"School table, filters, approve/block actions.",screen_content,MVP,"sales_staff,operations_staff,admin",screen,staff_schools,,sensitive,"Use shadcn components to render: School table, filters, approve/block actions.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,staff_schools,11.060,What access scope applies to screen 'staff_schools'?,role_based,screen_security,MVP,"sales_staff,operations_staff,admin",screen,staff_schools,,sensitive,Add server-side guard and client navigation rule for scope role_based.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,staff_payments,11.061,What route should screen 'staff_payments' use?,/staff/payments,screen_route,MVP,"finance_staff,admin",screen,staff_payments,,restricted,Create Next.js route /staff/payments for staff_payments.,Route /staff/payments renders and enforces access scope role_based.,Yes
11 Screens and UX,staff_payments,11.062,What is screen 'staff_payments' purpose?,Manage payments and reconciliation.,screen_purpose,MVP,"finance_staff,admin",screen,staff_payments,,restricted,Implement page purpose: Manage payments and reconciliation.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,staff_payments,11.063,What content/actions appear on screen 'staff_payments'?,"Payment table, manual confirm, reverse, reconciliation report.",screen_content,MVP,"finance_staff,admin",screen,staff_payments,,restricted,"Use shadcn components to render: Payment table, manual confirm, reverse, reconciliation report.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,staff_payments,11.064,What access scope applies to screen 'staff_payments'?,role_based,screen_security,MVP,"finance_staff,admin",screen,staff_payments,,restricted,Add server-side guard and client navigation rule for scope role_based.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,staff_exam_slots,11.065,What route should screen 'staff_exam_slots' use?,/staff/exam-slots,screen_route,MVP,"operations_staff,admin",screen,staff_exam_slots,,internal,Create Next.js route /staff/exam-slots for staff_exam_slots.,Route /staff/exam-slots renders and enforces access scope role_based.,Yes
11 Screens and UX,staff_exam_slots,11.066,What is screen 'staff_exam_slots' purpose?,Manage exam slots and capacities.,screen_purpose,MVP,"operations_staff,admin",screen,staff_exam_slots,,internal,Implement page purpose: Manage exam slots and capacities.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,staff_exam_slots,11.067,What content/actions appear on screen 'staff_exam_slots'?,"Create/edit slots, capacity view, status controls.",screen_content,MVP,"operations_staff,admin",screen,staff_exam_slots,,internal,"Use shadcn components to render: Create/edit slots, capacity view, status controls.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,staff_exam_slots,11.068,What access scope applies to screen 'staff_exam_slots'?,role_based,screen_security,MVP,"operations_staff,admin",screen,staff_exam_slots,,internal,Add server-side guard and client navigation rule for scope role_based.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,staff_materials,11.069,What route should screen 'staff_materials' use?,/staff/materials,screen_route,MVP,"operations_staff,admin",screen,staff_materials,,restricted,Create Next.js route /staff/materials for staff_materials.,Route /staff/materials renders and enforces access scope role_based.,Yes
11 Screens and UX,staff_materials,11.070,What is screen 'staff_materials' purpose?,Manage exam material files and release.,screen_purpose,MVP,"operations_staff,admin",screen,staff_materials,,restricted,Implement page purpose: Manage exam material files and release.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,staff_materials,11.071,What content/actions appear on screen 'staff_materials'?,"Upload, approve, release schedule, revoke.",screen_content,MVP,"operations_staff,admin",screen,staff_materials,,restricted,"Use shadcn components to render: Upload, approve, release schedule, revoke.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,staff_materials,11.072,What access scope applies to screen 'staff_materials'?,role_based,screen_security,MVP,"operations_staff,admin",screen,staff_materials,,restricted,Add server-side guard and client navigation rule for scope role_based.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,staff_courier,11.073,What route should screen 'staff_courier' use?,/staff/courier,screen_route,MVP,"operations_staff,admin",screen,staff_courier,,sensitive,Create Next.js route /staff/courier for staff_courier.,Route /staff/courier renders and enforces access scope role_based.,Yes
11 Screens and UX,staff_courier,11.074,What is screen 'staff_courier' purpose?,Receive answer sheets and record exceptions.,screen_purpose,MVP,"operations_staff,admin",screen,staff_courier,,sensitive,Implement page purpose: Receive answer sheets and record exceptions.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,staff_courier,11.075,What content/actions appear on screen 'staff_courier'?,"Batch table, receipt form, exception handling.",screen_content,MVP,"operations_staff,admin",screen,staff_courier,,sensitive,"Use shadcn components to render: Batch table, receipt form, exception handling.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,staff_courier,11.076,What access scope applies to screen 'staff_courier'?,role_based,screen_security,MVP,"operations_staff,admin",screen,staff_courier,,sensitive,Add server-side guard and client navigation rule for scope role_based.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,staff_omr_import,11.077,What route should screen 'staff_omr_import' use?,/staff/omr-import,screen_route,MVP,"evaluator,admin",screen,staff_omr_import,,restricted,Create Next.js route /staff/omr-import for staff_omr_import.,Route /staff/omr-import renders and enforces access scope role_based.,Yes
11 Screens and UX,staff_omr_import,11.078,What is screen 'staff_omr_import' purpose?,Import OMR CSV and review errors.,screen_purpose,MVP,"evaluator,admin",screen,staff_omr_import,,restricted,Implement page purpose: Import OMR CSV and review errors.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,staff_omr_import,11.079,What content/actions appear on screen 'staff_omr_import'?,"Upload, validation report, exception table.",screen_content,MVP,"evaluator,admin",screen,staff_omr_import,,restricted,"Use shadcn components to render: Upload, validation report, exception table.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,staff_omr_import,11.080,What access scope applies to screen 'staff_omr_import'?,role_based,screen_security,MVP,"evaluator,admin",screen,staff_omr_import,,restricted,Add server-side guard and client navigation rule for scope role_based.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,staff_results,11.081,What route should screen 'staff_results' use?,/staff/results,screen_route,MVP,"results_approver,admin",screen,staff_results,,sensitive,Create Next.js route /staff/results for staff_results.,Route /staff/results renders and enforces access scope role_based.,Yes
11 Screens and UX,staff_results,11.082,What is screen 'staff_results' purpose?,Approve and publish results.,screen_purpose,MVP,"results_approver,admin",screen,staff_results,,sensitive,Implement page purpose: Approve and publish results.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,staff_results,11.083,What content/actions appear on screen 'staff_results'?,"Result table, validation summary, approve/publish actions.",screen_content,MVP,"results_approver,admin",screen,staff_results,,sensitive,"Use shadcn components to render: Result table, validation summary, approve/publish actions.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,staff_results,11.084,What access scope applies to screen 'staff_results'?,role_based,screen_security,MVP,"results_approver,admin",screen,staff_results,,sensitive,Add server-side guard and client navigation rule for scope role_based.,Unauthorized access test redirects/denies.,Yes
11 Screens and UX,staff_certificates,11.085,What route should screen 'staff_certificates' use?,/staff/certificates,screen_route,MVP,"results_approver,admin",screen,staff_certificates,,sensitive,Create Next.js route /staff/certificates for staff_certificates.,Route /staff/certificates renders and enforces access scope role_based.,Yes
11 Screens and UX,staff_certificates,11.086,What is screen 'staff_certificates' purpose?,Generate and manage certificates.,screen_purpose,MVP,"results_approver,admin",screen,staff_certificates,,sensitive,Implement page purpose: Generate and manage certificates.,UI smoke test verifies main content and action availability.,Yes
11 Screens and UX,staff_certificates,11.087,What content/actions appear on screen 'staff_certificates'?,"Generate, issue, revoke, audit view.",screen_content,MVP,"results_approver,admin",screen,staff_certificates,,sensitive,"Use shadcn components to render: Generate, issue, revoke, audit view.",Playwright test verifies key controls and states.,Yes
11 Screens and UX,staff_certificates,11.088,What access scope applies to screen 'staff_certificates'?,role_based,screen_security,MVP,"results_approver,admin",screen,staff_certificates,,sensitive,Add server-side guard and client navigation rule for scope role_based.,Unauthorized access test redirects/denies.,Yes
12 Integrations,directus_auth,12.001,What is integration 'Directus Auth' used for?,Authenticate users and apply roles/policies.,integration,MVP,,directus_auth,,,restricted,Configure integration directus_auth: server-side Directus SDK; secure cookies/session,"Login, logout, school isolation tests.",Yes
12 Integrations,directus_auth,12.002,Is integration 'Directus Auth' mandatory?,mandatory,integration_priority,MVP,,directus_auth,,,internal,Mark integration directus_auth priority as mandatory; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,directus_auth,12.003,What data direction applies to integration 'Directus Auth'?,read_write,integration_direction,MVP,,directus_auth,,,internal,Implement integration directus_auth as read_write.,Integration tests verify read/write direction only.,Yes
12 Integrations,directus_auth,12.004,What security controls apply to integration 'Directus Auth'?,No admin token in browser; school user scoped by role and school_id.,integration_security,MVP,,directus_auth,,,restricted,Apply security controls for directus_auth: No admin token in browser; school user scoped by role and school_id.,Security test validates controls.,Yes
12 Integrations,directus_items,12.005,What is integration 'Directus Items API' used for?,"CRUD for schools, participations, students, slots, payments, results, certificates.",integration,MVP,,directus_items,,,restricted,Configure integration directus_items: server-side SDK/API with least privilege where possible,Schema CRUD tests and permission tests.,Yes
12 Integrations,directus_items,12.006,Is integration 'Directus Items API' mandatory?,mandatory,integration_priority,MVP,,directus_items,,,internal,Mark integration directus_items priority as mandatory; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,directus_items,12.007,What data direction applies to integration 'Directus Items API'?,read_write,integration_direction,MVP,,directus_items,,,internal,Implement integration directus_items as read_write.,Integration tests verify read/write direction only.,Yes
12 Integrations,directus_items,12.008,What security controls apply to integration 'Directus Items API'?,Apply role/item permissions; service token only server-side if needed.,integration_security,MVP,,directus_items,,,restricted,Apply security controls for directus_items: Apply role/item permissions; service token only server-side if needed.,Security test validates controls.,Yes
12 Integrations,directus_files,12.009,What is integration 'Directus Files API' used for?,"Store uploads, exam materials, receipts, result files, certificate PDFs.",integration,MVP,,directus_files,,,restricted,Configure integration directus_files: private files with controlled proxy downloads,File upload/download access tests.,Yes
12 Integrations,directus_files,12.010,Is integration 'Directus Files API' mandatory?,mandatory,integration_priority,MVP,,directus_files,,,internal,Mark integration directus_files priority as mandatory; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,directus_files,12.011,What data direction applies to integration 'Directus Files API'?,read_write,integration_direction,MVP,,directus_files,,,internal,Implement integration directus_files as read_write.,Integration tests verify read/write direction only.,Yes
12 Integrations,directus_files,12.012,What security controls apply to integration 'Directus Files API'?,No public exam material URLs; log downloads.,integration_security,MVP,,directus_files,,,restricted,Apply security controls for directus_files: No public exam material URLs; log downloads.,Security test validates controls.,Yes
12 Integrations,directus_flows,12.013,What is integration 'Directus Flows' used for?,Automate notifications/status changes where safe.,integration,Future,,directus_flows,,,restricted,Configure integration directus_flows: Directus Flow triggers or Next.js server actions,Flow trigger tests or disabled until configured.,Yes
12 Integrations,directus_flows,12.014,Is integration 'Directus Flows' mandatory?,optional_mvp,integration_priority,Future,,directus_flows,,,internal,Mark integration directus_flows priority as optional_mvp; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,directus_flows,12.015,What data direction applies to integration 'Directus Flows'?,read_write,integration_direction,Future,,directus_flows,,,internal,Implement integration directus_flows as read_write.,Integration tests verify read/write direction only.,Yes
12 Integrations,directus_flows,12.016,What security controls apply to integration 'Directus Flows'?,Avoid hidden business logic conflicts; document every flow.,integration_security,Future,,directus_flows,,,restricted,Apply security controls for directus_flows: Avoid hidden business logic conflicts; document every flow.,Security test validates controls.,Yes
12 Integrations,razorpay_payment_links,12.017,What is integration 'Razorpay Payment Links' used for?,Create hosted payment links for school net payable amount.,integration,MVP,,razorpay_payment_links,,,restricted,Configure integration razorpay_payment_links: server-side Razorpay API key/secret,Payment link mocked test plus live sandbox test.,Yes
12 Integrations,razorpay_payment_links,12.018,Is integration 'Razorpay Payment Links' mandatory?,mandatory_phase_2,integration_priority,MVP,,razorpay_payment_links,,,internal,Mark integration razorpay_payment_links priority as mandatory_phase_2; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,razorpay_payment_links,12.019,What data direction applies to integration 'Razorpay Payment Links'?,read_write,integration_direction,MVP,,razorpay_payment_links,,,internal,Implement integration razorpay_payment_links as read_write.,Integration tests verify read/write direction only.,Yes
12 Integrations,razorpay_payment_links,12.020,What security controls apply to integration 'Razorpay Payment Links'?,Webhook signature verification; expected amount match; idempotency.,integration_security,MVP,,razorpay_payment_links,,,restricted,Apply security controls for razorpay_payment_links: Webhook signature verification; expected amount match; idempotency.,Security test validates controls.,Yes
12 Integrations,razorpay_webhooks,12.021,What is integration 'Razorpay Webhooks' used for?,Receive payment success/failure events.,integration,MVP,,razorpay_webhooks,,,internal,Configure integration razorpay_webhooks: webhook endpoint with signature secret,Webhook signature/idempotency tests.,Yes
12 Integrations,razorpay_webhooks,12.022,Is integration 'Razorpay Webhooks' mandatory?,mandatory_phase_2,integration_priority,MVP,,razorpay_webhooks,,,internal,Mark integration razorpay_webhooks priority as mandatory_phase_2; allow mock if not MVP mandatory.,Integration config status appears in environment checklist.,Yes
12 Integrations,razorpay_webhooks,12.023,What data direction applies to integration 'Razorpay Webhooks'?,write_inbound,integration_direction,MVP,,razorpay_webhooks,,,internal,Implement integration razorpay_webhooks as write_inbound.,Integration tests verify read/write direction only.,Yes
12 Integrations,razorpay_webhooks,12.024,What security controls apply to integration 'Razorpay Webhooks'?,Reject unsigned/duplicate/mismatched events.,integration_security,MVP,,razorpay_webhooks,,,restricted,Apply security controls for razorpay_webhooks: Reject unsigned/duplicate/mismatched events.,Security test validates controls.,Yes
