section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
18 Tests,staff_payment_reconcile,18.035,What test 'staff_payment_reconcile' is required?,Finance marks manual payment with evidence and runs reconciliation report.,test_case,MVP,developer,payment_workflow,payment_workflow,,restricted,Create automated or checklist test for staff_payment_reconcile.,Test case objective: Finance marks manual payment with evidence and runs reconciliation report.,Yes
18 Tests,staff_omr_result_flow,18.036,What test 'staff_omr_result_flow' is required?,"Evaluator imports OMR CSV; results approver reviews, approves, publishes and generates certificates.",test_case,MVP,developer,"evaluation_workflow,result_publication,certificate_workflow","evaluation_workflow,result_publication,certificate_workflow",,internal,Create automated or checklist test for staff_omr_result_flow.,"Test case objective: Evaluator imports OMR CSV; results approver reviews, approves, publishes and generates certificates.",Yes
18 Tests,permission_public_denied,18.037,What test 'permission_public_denied' is required?,Public role cannot access private collections or files.,test_case,MVP,developer,permissions,permissions,,restricted,Create automated or checklist test for permission_public_denied.,Test case objective: Public role cannot access private collections or files.,Yes
18 Tests,permission_evaluator_limited,18.038,What test 'permission_evaluator_limited' is required?,"Evaluator cannot view payment data, parent contact or publish results.",test_case,MVP,developer,permissions,permissions,,restricted,Create automated or checklist test for permission_evaluator_limited.,"Test case objective: Evaluator cannot view payment data, parent contact or publish results.",Yes
18 Tests,permission_finance_limited,18.039,What test 'permission_finance_limited' is required?,"Finance cannot edit marks, ranks or certificate content.",test_case,MVP,developer,permissions,permissions,,restricted,Create automated or checklist test for permission_finance_limited.,"Test case objective: Finance cannot edit marks, ranks or certificate content.",Yes
18 Tests,permission_delete_disabled,18.040,What test 'permission_delete_disabled' is required?,Non-system-admin roles cannot hard-delete business records.,test_case,MVP,developer,permissions,permissions,,restricted,Create automated or checklist test for permission_delete_disabled.,Test case objective: Non-system-admin roles cannot hard-delete business records.,Yes
18 Tests,security_secret_scan,18.041,What test 'security_secret_scan' is required?,Repository and generated files do not contain real tokens/secrets.,test_case,MVP,developer,secrets,secrets,,restricted,Create automated or checklist test for security_secret_scan.,Test case objective: Repository and generated files do not contain real tokens/secrets.,Yes
18 Tests,security_error_safety,18.042,What test 'security_error_safety' is required?,"User-facing errors do not expose stack traces, SQL/API internals or secrets.",test_case,MVP,developer,api,api,,restricted,Create automated or checklist test for security_error_safety.,"Test case objective: User-facing errors do not expose stack traces, SQL/API internals or secrets.",Yes
18 Tests,security_rate_limit,18.043,What test 'security_rate_limit' is required?,Login and public verification endpoints enforce rate limits.,test_case,MVP,developer,api,api,,restricted,Create automated or checklist test for security_rate_limit.,Test case objective: Login and public verification endpoints enforce rate limits.,Yes
18 Tests,regression_bug_template,18.044,What test 'regression_bug_template' is required?,Every bug fix adds or updates a regression test before closure.,test_case,MVP,developer,changes,changes,,internal,Create automated or checklist test for regression_bug_template.,Test case objective: Every bug fix adds or updates a regression test before closure.,Yes
18 Tests,deployment_build,18.045,What test 'deployment_build' is required?,Production build command completes with no TypeScript/build errors.,test_case,MVP,developer,deployment,deployment,,internal,Create automated or checklist test for deployment_build.,Test case objective: Production build command completes with no TypeScript/build errors.,Yes
18 Tests,deployment_env_check,18.046,What test 'deployment_env_check' is required?,Startup fails safely if required environment variables are missing.,test_case,MVP,developer,deployment,deployment,,internal,Create automated or checklist test for deployment_env_check.,Test case objective: Startup fails safely if required environment variables are missing.,Yes
18 Tests,backup_restore_drill,18.047,What test 'backup_restore_drill' is required?,Backup/restore checklist exists and restore drill is documented for production readiness.,test_case,Future,system_admin,backup,backup,,internal,Create automated or checklist test for backup_restore_drill.,Test case objective: Backup/restore checklist exists and restore drill is documented for production readiness.,Yes
19 Build Instructions and Runbook,read_inputs,19.001,What should Codex do in runbook step 'Read all BRD CSV files'?,"Load sections 00-20 CSV files and preserve row IDs, modules and review_required flags.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 1: Load sections 00-20 CSV files and preserve row IDs, modules and review_required flags.",Control/check: No coding yet; produce understanding summary.,Yes
19 Build Instructions and Runbook,generate_spec_tree,19.002,What should Codex do in runbook step 'Generate spec tree'?,"Create /spec/core, /spec/modules, /spec/security, /spec/changes, /spec/tests, /spec/runbooks.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 2: Create /spec/core, /spec/modules, /spec/security, /spec/changes, /spec/tests, /spec/runbooks.",Control/check: Do not overwrite existing spec files without diff.,Yes
19 Build Instructions and Runbook,create_project_manifest,19.003,What should Codex do in runbook step 'Create project manifest'?,"Generate /spec/core/project.json with identity, scope, stack, versioning, modularity and security baseline references.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 3: Generate /spec/core/project.json with identity, scope, stack, versioning, modularity and security baseline references.",Control/check: Validate JSON against schema.,Yes
19 Build Instructions and Runbook,create_domain_dictionary,19.004,What should Codex do in runbook step 'Create dictionary'?,Generate /spec/core/dictionary.json from section 04 terms and section 13 document terms.,runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,Runbook step 4: Generate /spec/core/dictionary.json from section 04 terms and section 13 document terms.,Control/check: Use canonical names consistently.,Yes
19 Build Instructions and Runbook,create_actor_role_specs,19.005,What should Codex do in runbook step 'Create actors/roles specs'?,"Generate actors.json, roles.json, permissions.json and access_matrix.json.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 5: Generate actors.json, roles.json, permissions.json and access_matrix.json.",Control/check: Use deny-by-default and school_id isolation.,Yes
19 Build Instructions and Runbook,create_module_manifests,19.006,What should Codex do in runbook step 'Create module manifests'?,"For each module create module.json with module_id, version, owner, dependencies, provides, status and change_policy.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 6: For each module create module.json with module_id, version, owner, dependencies, provides, status and change_policy.",Control/check: Use version 1.0.0 for MVP modules.,Yes
19 Build Instructions and Runbook,create_directus_schema_plan,19.007,What should Codex do in runbook step 'Create Directus schema plan'?,"Translate schema rows into Directus collections, fields, relationships and enums.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 7: Translate schema rows into Directus collections, fields, relationships and enums.",Control/check: Produce dry-run schema diff before applying.,Yes
19 Build Instructions and Runbook,apply_directus_schema,19.008,What should Codex do in runbook step 'Apply Directus schema via MCP'?,Use Directus MCP dedicated builder account to create collections/fields/relationships.,runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,Runbook step 8: Use Directus MCP dedicated builder account to create collections/fields/relationships.,Control/check: Do not delete existing fields unless explicitly approved.,Yes
19 Build Instructions and Runbook,apply_roles_permissions,19.009,What should Codex do in runbook step 'Apply roles and permissions'?,"Create Directus roles, item-level filters, field restrictions and public role restrictions.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 9: Create Directus roles, item-level filters, field restrictions and public role restrictions.",Control/check: Test public role and school coordinator isolation immediately.,Yes
19 Build Instructions and Runbook,scaffold_nextjs,19.010,What should Codex do in runbook step 'Scaffold frontend'?,"Create Next.js TypeScript app with Tailwind, shadcn/ui, app router, env config and route groups.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 10: Create Next.js TypeScript app with Tailwind, shadcn/ui, app router, env config and route groups.",Control/check: Keep API secrets server-side only.,Yes
19 Build Instructions and Runbook,create_api_proxy_layer,19.011,What should Codex do in runbook step 'Create API proxy/server actions'?,"Create server-side routes/actions for auth, school, students, payments, slots, materials, courier, OMR, results, certificates.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 11: Create server-side routes/actions for auth, school, students, payments, slots, materials, courier, OMR, results, certificates.",Control/check: All actions derive role/scope from session.,Yes
19 Build Instructions and Runbook,build_school_portal,19.012,What should Codex do in runbook step 'Build school portal pages'?,"Implement login, dashboard, registration, upload, payment, slot, materials, courier, results and certificates pages.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 12: Implement login, dashboard, registration, upload, payment, slot, materials, courier, results and certificates pages.",Control/check: Use status-driven next actions.,Yes
19 Build Instructions and Runbook,build_staff_portal,19.013,What should Codex do in runbook step 'Build staff portal pages'?,"Implement staff dashboard, schools, payments, slots, materials, courier, OMR import, results and certificates management pages.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 13: Implement staff dashboard, schools, payments, slots, materials, courier, OMR import, results and certificates management pages.",Control/check: Protect by staff roles.,Yes
19 Build Instructions and Runbook,implement_files,19.014,What should Codex do in runbook step 'Implement file handling'?,Private uploads/downloads through server-side routes with audit and file type/size validation.,runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,Runbook step 14: Private uploads/downloads through server-side routes with audit and file type/size validation.,Control/check: Never expose raw private file URLs.,Yes
19 Build Instructions and Runbook,implement_notifications,19.015,What should Codex do in runbook step 'Implement notification layer'?,Create templates and notification utility; mock email provider until configured.,runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,Runbook step 15: Create templates and notification utility; mock email provider until configured.,Control/check: Do not attach sensitive files in emails.,Yes
19 Build Instructions and Runbook,implement_payments,19.016,What should Codex do in runbook step 'Implement payment layer'?,Create Razorpay payment link service and webhook handler with signature/idempotency; allow mocked mode first.,runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,Runbook step 16: Create Razorpay payment link service and webhook handler with signature/idempotency; allow mocked mode first.,Control/check: Use env vars only; no secrets in repo.,Yes
19 Build Instructions and Runbook,implement_certificates,19.017,What should Codex do in runbook step 'Implement certificate generation stub'?,Create certificate records and verification codes; PDF generation can be mocked until provider selected.,runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,Runbook step 17: Create certificate records and verification codes; PDF generation can be mocked until provider selected.,Control/check: Public verification returns whitelist only.,Yes
19 Build Instructions and Runbook,create_tests,19.018,What should Codex do in runbook step 'Create tests'?,"Generate unit, API, permission, UI/E2E and security tests from section 18.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 18: Generate unit, API, permission, UI/E2E and security tests from section 18.",Control/check: Run tests after each module.,Yes
19 Build Instructions and Runbook,run_build,19.019,What should Codex do in runbook step 'Run build'?,"Run lint, typecheck, build and tests.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 19: Run lint, typecheck, build and tests.","Control/check: If failures occur, fix within current module scope.",Yes
19 Build Instructions and Runbook,repair_loop,19.020,What should Codex do in runbook step 'Repair loop'?,"On failure, inspect error, patch minimally, rerun relevant test; stop after two failed repair attempts and produce issue summary.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 20: On failure, inspect error, patch minimally, rerun relevant test; stop after two failed repair attempts and produce issue summary.",Control/check: No infinite loop.,Yes
19 Build Instructions and Runbook,commit_by_module,19.021,What should Codex do in runbook step 'Commit by module'?,Commit changes module by module with clear messages and generated release notes.,runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,Runbook step 21: Commit changes module by module with clear messages and generated release notes.,Control/check: Do not mix schema/security/payment changes in one opaque commit.,Yes
19 Build Instructions and Runbook,generate_release_notes,19.022,What should Codex do in runbook step 'Generate release notes'?,"Create /spec/changes/release_notes.md describing modules created, tests passed, open risks and manual review items.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 22: Create /spec/changes/release_notes.md describing modules created, tests passed, open risks and manual review items.",Control/check: Include unresolved assumptions.,Yes
19 Build Instructions and Runbook,final_readiness_report,19.023,What should Codex do in runbook step 'Final readiness report'?,"Produce build_report.md listing implemented modules, environment variables, test results, deployment checklist and next manual decisions.",runbook_step,MVP,"codex,developer","codebase,spec",build_runbook,,internal,"Runbook step 23: Produce build_report.md listing implemented modules, environment variables, test results, deployment checklist and next manual decisions.",Control/check: Do not claim production ready unless all go-live checks pass.,Yes
19 Build Instructions and Runbook,no_blind_overwrite,19.024,What guardrail 'no_blind_overwrite' applies to Codex autopilot?,"Codex must not blindly overwrite existing app/spec files; it must inspect, diff and patch.",runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,"Implement guardrail in codex_runbook.md: Codex must not blindly overwrite existing app/spec files; it must inspect, diff and patch.",Review runbook contains guardrail no_blind_overwrite.,Yes
19 Build Instructions and Runbook,no_unapproved_delete,19.025,What guardrail 'no_unapproved_delete' applies to Codex autopilot?,"Codex must not delete collections, fields, permissions or files without explicit approval.",runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,"Implement guardrail in codex_runbook.md: Codex must not delete collections, fields, permissions or files without explicit approval.",Review runbook contains guardrail no_unapproved_delete.,Yes
19 Build Instructions and Runbook,schema_first,19.026,What guardrail 'schema_first' applies to Codex autopilot?,Codex must build schema/security before complex UI screens.,runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,Implement guardrail in codex_runbook.md: Codex must build schema/security before complex UI screens.,Review runbook contains guardrail schema_first.,Yes
19 Build Instructions and Runbook,server_side_secrets,19.027,What guardrail 'server_side_secrets' applies to Codex autopilot?,Codex must keep Directus/Razorpay/email secrets server-side only.,runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,Implement guardrail in codex_runbook.md: Codex must keep Directus/Razorpay/email secrets server-side only.,Review runbook contains guardrail server_side_secrets.,Yes
19 Build Instructions and Runbook,tests_before_done,19.028,What guardrail 'tests_before_done' applies to Codex autopilot?,Codex must not mark module complete until relevant tests pass or failure is documented.,runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,Implement guardrail in codex_runbook.md: Codex must not mark module complete until relevant tests pass or failure is documented.,Review runbook contains guardrail tests_before_done.,Yes
19 Build Instructions and Runbook,security_stop_condition,19.029,What guardrail 'security_stop_condition' applies to Codex autopilot?,"Codex must stop and report if school isolation, auth or file access tests fail twice.",runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,"Implement guardrail in codex_runbook.md: Codex must stop and report if school isolation, auth or file access tests fail twice.",Review runbook contains guardrail security_stop_condition.,Yes
19 Build Instructions and Runbook,payment_stop_condition,19.030,What guardrail 'payment_stop_condition' applies to Codex autopilot?,Codex must stop and report if payment webhook verification/idempotency cannot be implemented/tested.,runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,Implement guardrail in codex_runbook.md: Codex must stop and report if payment webhook verification/idempotency cannot be implemented/tested.,Review runbook contains guardrail payment_stop_condition.,Yes
19 Build Instructions and Runbook,public_endpoint_stop_condition,19.031,What guardrail 'public_endpoint_stop_condition' applies to Codex autopilot?,Codex must stop and report if any public route exposes private fields/files.,runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,Implement guardrail in codex_runbook.md: Codex must stop and report if any public route exposes private fields/files.,Review runbook contains guardrail public_endpoint_stop_condition.,Yes
19 Build Instructions and Runbook,manual_review_list,19.032,What guardrail 'manual_review_list' applies to Codex autopilot?,Codex must maintain review_required rows as a manual review checklist.,runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,Implement guardrail in codex_runbook.md: Codex must maintain review_required rows as a manual review checklist.,Review runbook contains guardrail manual_review_list.,Yes
19 Build Instructions and Runbook,autopilot_boundary,19.033,What guardrail 'autopilot_boundary' applies to Codex autopilot?,"Autopilot may scaffold and test MVP, but production launch requires human approval.",runbook_guardrail,MVP,"codex,developer",runbook,build_runbook,,restricted,"Implement guardrail in codex_runbook.md: Autopilot may scaffold and test MVP, but production launch requires human approval.",Review runbook contains guardrail autopilot_boundary.,Yes
20 Deployment and Operations Runbook,env_directus_url,20.001,What deployment/operations item 'env_directus_url' is required?,"DIRECTUS_URL points to Directus Cloud project, e.g. https://versaolympiads.directus.app.",Environment variable,MVP,"developer,system_admin,operations",deployment,deployment,,restricted,"Add deployment/runbook instruction for env_directus_url: DIRECTUS_URL points to Directus Cloud project, e.g. https://versaolympiads.directus.app.",Deployment checklist verifies env_directus_url.,Yes
20 Deployment and Operations Runbook,env_directus_token,20.002,What deployment/operations item 'env_directus_token' is required?,DIRECTUS_SERVICE_TOKEN stored server-side only; never in browser or committed files.,Environment variable,MVP,"developer,system_admin,operations",deployment,deployment,,restricted,Add deployment/runbook instruction for env_directus_token: DIRECTUS_SERVICE_TOKEN stored server-side only; never in browser or committed files.,Deployment checklist verifies env_directus_token.,Yes
20 Deployment and Operations Runbook,env_app_url,20.003,What deployment/operations item 'env_app_url' is required?,NEXT_PUBLIC_APP_URL contains public portal URL; safe to expose.,Environment variable,MVP,"developer,system_admin,operations",deployment,deployment,,public,Add deployment/runbook instruction for env_app_url: NEXT_PUBLIC_APP_URL contains public portal URL; safe to expose.,Deployment checklist verifies env_app_url.,Yes
20 Deployment and Operations Runbook,env_session_secret,20.004,What deployment/operations item 'env_session_secret' is required?,SESSION_SECRET or auth secret required for secure sessions; server-side only.,Environment variable,MVP,"developer,system_admin,operations",deployment,deployment,,restricted,Add deployment/runbook instruction for env_session_secret: SESSION_SECRET or auth secret required for secure sessions; server-side only.,Deployment checklist verifies env_session_secret.,Yes
20 Deployment and Operations Runbook,env_razorpay,20.005,What deployment/operations item 'env_razorpay' is required?,"RAZORPAY_KEY_ID, RAZORPAY_KEY_SECRET and RAZORPAY_WEBHOOK_SECRET stored server-side only when payment enabled.",Environment variable,MVP,"developer,system_admin,operations",deployment,deployment,,restricted,"Add deployment/runbook instruction for env_razorpay: RAZORPAY_KEY_ID, RAZORPAY_KEY_SECRET and RAZORPAY_WEBHOOK_SECRET stored server-side only when payment enabled.",Deployment checklist verifies env_razorpay.,Yes
20 Deployment and Operations Runbook,env_email,20.006,What deployment/operations item 'env_email' is required?,EMAIL provider credentials stored server-side only when notifications enabled.,Environment variable,MVP,"developer,system_admin,operations",deployment,deployment,,restricted,Add deployment/runbook instruction for env_email: EMAIL provider credentials stored server-side only when notifications enabled.,Deployment checklist verifies env_email.,Yes
20 Deployment and Operations Runbook,env_pdf_provider,20.007,What deployment/operations item 'env_pdf_provider' is required?,PDF provider endpoint/key stored server-side only when certificate PDF service enabled.,Environment variable,MVP,"developer,system_admin,operations",deployment,deployment,,restricted,Add deployment/runbook instruction for env_pdf_provider: PDF provider endpoint/key stored server-side only when certificate PDF service enabled.,Deployment checklist verifies env_pdf_provider.,Yes
20 Deployment and Operations Runbook,local_setup,20.008,What deployment/operations item 'local_setup' is required?,"Install Node LTS, package manager, create .env.local from .env.example, run install and dev server.",Local setup,MVP,"developer,system_admin,operations",developer_setup,deployment,,internal,"Add deployment/runbook instruction for local_setup: Install Node LTS, package manager, create .env.local from .env.example, run install and dev server.",Deployment checklist verifies local_setup.,Yes
20 Deployment and Operations Runbook,directus_setup,20.009,What deployment/operations item 'directus_setup' is required?,"Use Directus Cloud for backend; configure collections, roles, permissions, files and optional flows via MCP/admin.",Directus setup,MVP,"developer,system_admin,operations",backend_setup,deployment,,restricted,"Add deployment/runbook instruction for directus_setup: Use Directus Cloud for backend; configure collections, roles, permissions, files and optional flows via MCP/admin.",Deployment checklist verifies directus_setup.,Yes
20 Deployment and Operations Runbook,hostinger_setup,20.010,What deployment/operations item 'hostinger_setup' is required?,"Deploy Next.js app to Hostinger VPS or equivalent Node deployment; configure reverse proxy, SSL, env vars and process manager.",Hostinger setup,MVP,"developer,system_admin,operations",deployment,deployment,,restricted,"Add deployment/runbook instruction for hostinger_setup: Deploy Next.js app to Hostinger VPS or equivalent Node deployment; configure reverse proxy, SSL, env vars and process manager.",Deployment checklist verifies hostinger_setup.,Yes
20 Deployment and Operations Runbook,build_command,20.011,What deployment/operations item 'build_command' is required?,"Use npm/pnpm install, lint, typecheck and production build command generated by project scaffold.",Build command,MVP,"developer,system_admin,operations",deployment,deployment,,internal,"Add deployment/runbook instruction for build_command: Use npm/pnpm install, lint, typecheck and production build command generated by project scaffold.",Deployment checklist verifies build_command.,Yes
20 Deployment and Operations Runbook,start_command,20.012,What deployment/operations item 'start_command' is required?,Use production start or standalone output with process manager depending on hosting method.,Start command,MVP,"developer,system_admin,operations",deployment,deployment,,internal,Add deployment/runbook instruction for start_command: Use production start or standalone output with process manager depending on hosting method.,Deployment checklist verifies start_command.,Yes
20 Deployment and Operations Runbook,ssl_domain,20.013,What deployment/operations item 'ssl_domain' is required?,Enable HTTPS for portal domain; restrict CORS/origins to approved domains only.,SSL/domain,MVP,"developer,system_admin,operations",deployment,deployment,,restricted,Add deployment/runbook instruction for ssl_domain: Enable HTTPS for portal domain; restrict CORS/origins to approved domains only.,Deployment checklist verifies ssl_domain.,Yes
20 Deployment and Operations Runbook,database_backup,20.014,What deployment/operations item 'database_backup' is required?,Use Directus Cloud backup/export plan where available; document manual export fallback for schema/data/files.,Backup,MVP,"developer,system_admin,operations",operations,deployment,,restricted,Add deployment/runbook instruction for database_backup: Use Directus Cloud backup/export plan where available; document manual export fallback for schema/data/files.,Deployment checklist verifies database_backup.,Yes
20 Deployment and Operations Runbook,file_backup,20.015,What deployment/operations item 'file_backup' is required?,Ensure Directus files are backed up/exportable or covered by provider backup policy.,File backup,MVP,"developer,system_admin,operations",operations,deployment,,restricted,Add deployment/runbook instruction for file_backup: Ensure Directus files are backed up/exportable or covered by provider backup policy.,Deployment checklist verifies file_backup.,Yes
20 Deployment and Operations Runbook,restore_drill,20.016,What deployment/operations item 'restore_drill' is required?,"Before go-live, document how to restore schema/data/files into staging and verify a sample school journey.",Restore drill,MVP,"developer,system_admin,operations",operations,deployment,,restricted,"Add deployment/runbook instruction for restore_drill: Before go-live, document how to restore schema/data/files into staging and verify a sample school journey.",Deployment checklist verifies restore_drill.,Yes
20 Deployment and Operations Runbook,monitoring_logs,20.017,What deployment/operations item 'monitoring_logs' is required?,"Track app logs, API errors, failed webhooks, failed logins, file access errors and job failures.",Monitoring/logs,MVP,"developer,system_admin,operations",operations,deployment,,restricted,"Add deployment/runbook instruction for monitoring_logs: Track app logs, API errors, failed webhooks, failed logins, file access errors and job failures.",Deployment checklist verifies monitoring_logs.,Yes
20 Deployment and Operations Runbook,webhook_monitoring,20.018,What deployment/operations item 'webhook_monitoring' is required?,"Monitor Razorpay webhook failures, duplicates, amount mismatches and signature failures.",Webhook monitoring,MVP,"developer,system_admin,operations",operations,deployment,,restricted,"Add deployment/runbook instruction for webhook_monitoring: Monitor Razorpay webhook failures, duplicates, amount mismatches and signature failures.",Deployment checklist verifies webhook_monitoring.,Yes
20 Deployment and Operations Runbook,email_monitoring,20.019,What deployment/operations item 'email_monitoring' is required?,"Monitor bounces, failures and suppressed recipients for transactional mail.",Email monitoring,MVP,"developer,system_admin,operations",operations,deployment,,internal,"Add deployment/runbook instruction for email_monitoring: Monitor bounces, failures and suppressed recipients for transactional mail.",Deployment checklist verifies email_monitoring.,Yes
20 Deployment and Operations Runbook,release_checklist,20.020,What deployment/operations item 'release_checklist' is required?,"Before release, run build, tests, permission checks, public route checks, payment mock/sandbox test and backup check.",Release checklist,MVP,"developer,system_admin,operations",release,deployment,,restricted,"Add deployment/runbook instruction for release_checklist: Before release, run build, tests, permission checks, public route checks, payment mock/sandbox test and backup check.",Deployment checklist verifies release_checklist.,Yes
20 Deployment and Operations Runbook,rollback_plan,20.021,What deployment/operations item 'rollback_plan' is required?,Keep previous deployment package/commit; rollback frontend independently of Directus schema when possible; schema migrations need rollback notes.,Rollback plan,MVP,"developer,system_admin,operations",release,deployment,,restricted,Add deployment/runbook instruction for rollback_plan: Keep previous deployment package/commit; rollback frontend independently of Directus schema when possible; schema migrations need rollback notes.,Deployment checklist verifies rollback_plan.,Yes
20 Deployment and Operations Runbook,schema_migration_policy,20.022,What deployment/operations item 'schema_migration_policy' is required?,"Every schema change requires migration note, impact analysis, backup/checkpoint and rollback approach.",Schema migration policy,MVP,"developer,system_admin,operations",release,deployment,,restricted,"Add deployment/runbook instruction for schema_migration_policy: Every schema change requires migration note, impact analysis, backup/checkpoint and rollback approach.",Deployment checklist verifies schema_migration_policy.,Yes
20 Deployment and Operations Runbook,production_seed_data,20.023,What deployment/operations item 'production_seed_data' is required?,"Seed only required roles, statuses, first olympiad, exam slots and templates; no fake student data in production.",Production seed data,MVP,"developer,system_admin,operations",release,deployment,,restricted,"Add deployment/runbook instruction for production_seed_data: Seed only required roles, statuses, first olympiad, exam slots and templates; no fake student data in production.",Deployment checklist verifies production_seed_data.,Yes
20 Deployment and Operations Runbook,staging_seed_data,20.024,What deployment/operations item 'staging_seed_data' is required?,Use anonymised/fake schools and students for tests; never real child/parent data unless approved.,Staging seed data,MVP,"developer,system_admin,operations",release,deployment,,restricted,Add deployment/runbook instruction for staging_seed_data: Use anonymised/fake schools and students for tests; never real child/parent data unless approved.,Deployment checklist verifies staging_seed_data.,Yes
20 Deployment and Operations Runbook,admin_accounts,20.025,What deployment/operations item 'admin_accounts' is required?,Create primary admin and emergency admin; enable MFA where possible; do not share accounts.,Admin accounts,MVP,"developer,system_admin,operations",security_operations,deployment,,restricted,Add deployment/runbook instruction for admin_accounts: Create primary admin and emergency admin; enable MFA where possible; do not share accounts.,Deployment checklist verifies admin_accounts.,Yes
20 Deployment and Operations Runbook,mcp_access_window,20.026,What deployment/operations item 'mcp_access_window' is required?,Enable Directus MCP builder access only during build/change windows; use dedicated builder user; disable/limit after work.,MCP access,MVP,"developer,system_admin,operations",security_operations,deployment,,restricted,Add deployment/runbook instruction for mcp_access_window: Enable Directus MCP builder access only during build/change windows; use dedicated builder user; disable/limit after work.,Deployment checklist verifies mcp_access_window.,Yes
20 Deployment and Operations Runbook,go_live_gate,20.027,What deployment/operations item 'go_live_gate' is required?,"Go live only after business owner signs off MVP flow, finance signs payment flow, operations signs exam/courier flow, and security checks pass.",Go-live gate,MVP,"developer,system_admin,operations",release,deployment,,restricted,"Add deployment/runbook instruction for go_live_gate: Go live only after business owner signs off MVP flow, finance signs payment flow, operations signs exam/courier flow, and security checks pass.",Deployment checklist verifies go_live_gate.,Yes
20 Deployment and Operations Runbook,post_launch_daily_checks,20.028,What deployment/operations item 'post_launch_daily_checks' is required?,"Daily check registrations, payment mismatches, failed uploads, courier exceptions, result approval queues, failed notifications and security alerts.",Post-launch checks,MVP,"developer,system_admin,operations",operations,deployment,,internal,"Add deployment/runbook instruction for post_launch_daily_checks: Daily check registrations, payment mismatches, failed uploads, courier exceptions, result approval queues, failed notifications and security alerts.",Deployment checklist verifies post_launch_daily_checks.,Yes
20 Deployment and Operations Runbook,incident_response,20.029,What deployment/operations item 'incident_response' is required?,"Define incident owner, severity levels, containment steps, school notification decision and audit export process.",Incident response,MVP,"developer,system_admin,operations",security_operations,deployment,,restricted,"Add deployment/runbook instruction for incident_response: Define incident owner, severity levels, containment steps, school notification decision and audit export process.",Deployment checklist verifies incident_response.,Yes
20 Deployment and Operations Runbook,support_process,20.030,What deployment/operations item 'support_process' is required?,"Create support workflow for school login issues, upload failures, payment mismatch, slot change, courier exception and certificate correction.",Support process,MVP,"developer,system_admin,operations",operations,deployment,,internal,"Add deployment/runbook instruction for support_process: Create support workflow for school login issues, upload failures, payment mismatch, slot change, courier exception and certificate correction.",Deployment checklist verifies support_process.,Yes
20 Deployment and Operations Runbook,data_retention_review,20.031,What deployment/operations item 'data_retention_review' is required?,"Before production, confirm retention periods for student data, upload files, OMR files, certificates and audit logs.",Retention review,MVP,"developer,system_admin,operations",privacy_operations,deployment,,restricted,"Add deployment/runbook instruction for data_retention_review: Before production, confirm retention periods for student data, upload files, OMR files, certificates and audit logs.",Deployment checklist verifies data_retention_review.,Yes
